row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
6336720,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,L50,Urticaria,0,33,122,"$2,248.22",$204.38,$164.76,"$2,170.22",$197.29,$164.76,$78.00,$7.09,$0.00
6339336,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,73,Z02,Encounter for administrative examination,0,"2,666",854,"$47,946.61",$656.80,$0.00,"$47,946.61",$656.80,$0.00,$0.00,$0.00,$0.00
6343008,2019,007,Beltrami,MEDICARE,4,65 - 74 years,F,17,N60,Benign mammary dysplasia,0,97,204,"$13,855.43",$815.02,$193.63,"$11,320.94",$665.93,$193.63,"$2,534.49",$149.08,$25.00
6344568,2019,007,Beltrami,MEDICARE,5,75 years and older,F,81,M51,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders",0,321,961,"$104,404.31","$1,288.94",$127.38,"$94,302.25","$1,164.22",$112.89,"$10,102.06",$124.71,$23.35
6347040,2019,009,Benton,COMMERCIAL,2,19 - 44 years,F,12,O16,Unspecified maternal hypertension,0,73,144,"$9,995.80",$832.98,$135.91,"$9,946.68",$828.89,$135.91,$49.12,$4.09,$0.00
6349368,2019,009,Benton,COMMERCIAL,4,65 - 74 years,F,12,M79,"Oth and unsp soft tissue disorders, not elsewhere classified",0,40,144,"$2,611.79",$217.64,$137.37,"$2,541.79",$211.81,$137.37,$70.00,$5.83,$0.00
6352176,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,12,K21,Gastro-esophageal reflux disease,0,58,128,"$3,645.73",$303.81,$86.65,"$3,464.53",$288.71,$82.91,$181.20,$15.10,$1.50
6356664,2019,009,Benton,MEDICARE,4,65 - 74 years,M,23,C44,Other and unspecified malignant neoplasm of skin,0,113,276,"$21,704.43",$943.67,$641.70,"$18,176.20",$790.26,$547.50,"$3,528.23",$153.40,$81.02
6358392,2019,009,Benton,MEDICARE,5,75 years and older,M,15,N20,Calculus of kidney and ureter,0,122,175,"$3,624.10",$241.60,$152.97,"$3,041.61",$202.77,$85.58,$582.49,$38.83,$31.01
6364824,2019,013,Blue Earth,COMMERCIAL,1,18 years and under,M,63,F90,Attention-deficit hyperactivity disorders,0,431,700,"$84,631.59","$1,343.35",$812.60,"$63,012.59","$1,000.19",$331.84,"$21,619.00",$343.15,$210.00
6368304,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,22,K02,Dental caries,0,284,263,"$21,400.75",$972.76,$640.14,"$21,400.75",$972.76,$640.14,$0.00,$0.00,$0.00
6370776,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,28,N39,Other disorders of urinary system,0,254,314,"$14,773.93",$527.64,$137.82,"$14,749.53",$526.76,$137.82,$24.40,$0.87,$0.00
6531198,2019,037,Dakota,MEDICARE,3,45 - 64 years,M,24,J81,Pulmonary edema,0,121,276,"$53,166.24","$2,215.26",$10.87,"$50,391.31","$2,099.63",$8.77,"$2,774.93",$115.62,$2.19
6532182,2019,037,Dakota,MEDICARE,4,65 - 74 years,F,38,J10,Influenza due to other identified influenza virus,0,340,456,"$105,391.42","$2,773.45",$217.76,"$96,516.46","$2,539.90",$162.08,"$8,874.96",$233.55,$43.82
6533286,2019,037,Dakota,MEDICARE,4,65 - 74 years,M,199,J20,Acute bronchitis,0,583,"2,370","$59,215.77",$297.56,$100.21,"$47,202.80",$237.20,$78.46,"$12,012.97",$60.36,$20.00
6534174,2019,037,Dakota,MEDICARE,5,75 years and older,F,232,G45,Transient cerebral ischemic attacks and related syndromes,0,"2,179","2,688","$316,396.62","$1,363.77",$246.11,"$279,104.05","$1,203.03",$206.86,"$37,292.57",$160.74,$33.13
6535182,2019,037,Dakota,MEDICARE,5,75 years and older,M,35,F17,Nicotine dependence,0,66,417,"$5,911.31",$168.89,$133.32,"$5,489.64",$156.84,$116.75,$421.67,$12.04,$0.00
6536022,2019,039,Dodge,COMMERCIAL,1,18 years and under,F,29,J02,Acute pharyngitis,0,66,324,"$5,684.55",$196.01,$169.87,"$2,907.26",$100.25,$52.25,"$2,777.29",$95.76,$52.25
6541494,2019,039,Dodge,MEDICARE,3,45 - 64 years,F,36,M79,"Oth and unsp soft tissue disorders, not elsewhere classified",0,225,419,"$7,904.92",$219.58,$118.70,"$6,282.52",$174.51,$80.39,"$1,622.40",$45.06,$18.32
6544566,2019,041,Douglas,COMMERCIAL,1,18 years and under,F,16,J30,Vasomotor and allergic rhinitis,0,45,192,"$8,526.70",$532.91,$150.36,"$7,228.40",$451.77,$46.79,"$1,298.30",$81.14,$52.50
6547926,2019,041,Douglas,COMMERCIAL,3,45 - 64 years,M,288,Z23,Encounter for immunization,0,753,"3,358","$41,957.08",$145.68,$93.50,"$40,355.70",$140.12,$83.46,"$1,601.38",$5.56,$0.00
6551070,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,23,C50,Malignant neoplasm of breast,0,427,266,"$32,689.99","$1,421.30",$368.20,"$31,748.99","$1,380.39",$368.20,$941.00,$40.91,$0.00
6554430,2019,041,Douglas,MEDICARE,3,45 - 64 years,F,13,R79,Other abnormal findings of blood chemistry,0,49,147,"$1,095.25",$84.25,$89.33,$913.28,$70.25,$69.18,$181.97,$13.99,$3.89
6556230,2019,041,Douglas,MEDICARE,4,65 - 74 years,M,17,I69,Sequelae of cerebrovascular disease,0,405,204,"$125,785.90","$7,399.17",$487.08,"$110,480.99","$6,498.88",$487.08,"$15,304.91",$900.28,$15.00
6557478,2019,041,Douglas,MEDICARE,5,75 years and older,F,22,Z90,"Acquired absence of organs, not elsewhere classified",0,76,264,"$6,493.55",$295.16,$83.57,"$5,879.81",$267.26,$75.15,$613.74,$27.89,$16.84
6560382,2019,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,18,R19,Oth symptoms and signs involving the dgstv sys and abdomen,0,46,199,"$4,678.89",$259.93,$144.32,"$4,678.89",$259.93,$144.32,$0.00,$0.00,$0.00
6565710,2019,043,Faribault,MEDICARE,4,65 - 74 years,M,18,H43,Disorders of vitreous body,0,83,216,"$9,926.55",$551.47,$149.51,"$8,593.11",$477.39,$110.66,"$1,333.44",$74.08,$27.78
6569574,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,22,R07,Pain in throat and chest,0,84,261,"$3,961.07",$180.04,$48.19,"$3,961.07",$180.04,$48.19,$0.00,$0.00,$0.00
6574374,2019,045,Fillmore,MEDICARE,4,65 - 74 years,F,45,H61,Other disorders of external ear,0,119,540,"$5,047.31",$112.16,$104.30,"$3,805.14",$84.55,$55.53,"$1,242.17",$27.60,$14.34
6576726,2019,045,Fillmore,MEDICARE,5,75 years and older,M,34,R29,Oth symptoms and signs involving the nervous and ms systems,0,173,385,"$11,875.59",$349.28,$165.13,"$9,399.75",$276.46,$144.10,"$2,475.84",$72.81,$34.85
6579894,2019,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,11,S80,Superficial injury of knee and lower leg,0,26,128,"$1,945.12",$176.82,$165.79,"$1,945.12",$176.82,$165.79,$0.00,$0.00,$0.00
6584622,2019,047,Freeborn,MEDICARE,3,45 - 64 years,F,11,E55,Vitamin D deficiency,0,55,132,$817.33,$74.30,$60.35,$787.09,$71.55,$60.35,$30.24,$2.74,$0.00
6587502,2019,047,Freeborn,MEDICARE,5,75 years and older,F,18,K62,Other diseases of anus and rectum,0,156,216,"$26,816.86","$1,489.82",$495.42,"$24,082.36","$1,337.90",$437.78,"$2,734.50",$151.91,$90.00
6335395,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,27,Z47,Orthopedic aftercare,0,182,306,"$17,177.97",$636.22,$242.13,"$17,177.97",$636.22,$242.13,$0.00,$0.00,$0.00
6337027,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,25,Z03,Encntr for medical obs for susp diseases and cond ruled out,0,27,274,"$3,869.54",$154.78,$165.48,"$3,869.54",$154.78,$165.48,$0.00,$0.00,$0.00
6339643,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,17,M62,Other disorders of muscle,0,180,190,"$2,665.80",$156.81,$156.81,"$2,662.60",$156.62,$156.81,$3.20,$0.18,$0.00
6373128,2019,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,11,R06,Abnormalities of breathing,0,36,125,$431.60,$39.23,$0.00,$431.60,$39.23,$0.00,$0.00,$0.00,$0.00
6376488,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,F,20,I83,Varicose veins of lower extremities,0,88,240,"$9,093.42",$454.67,$237.37,"$7,532.34",$376.61,$209.47,"$1,561.08",$78.05,$32.12
6377664,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,M,16,S22,"Fracture of rib(s), sternum and thoracic spine",0,163,185,"$25,368.84","$1,585.55",$431.36,"$21,146.13","$1,321.63",$375.68,"$4,222.71",$263.91,$103.70
6379008,2019,013,Blue Earth,MEDICARE,5,75 years and older,M,40,K92,Other diseases of digestive system,0,520,459,"$118,027.45","$2,950.68",$676.28,"$106,120.88","$2,653.02",$539.53,"$11,906.57",$297.66,$69.01
6383520,2019,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,17,R42,Dizziness and giddiness,0,101,201,"$8,910.92",$524.17,$298.58,"$8,810.82",$518.28,$298.58,$100.10,$5.88,$3.00
6388392,2019,015,Brown,MEDICARE,4,65 - 74 years,M,11,J90,"Pleural effusion, not elsewhere classified",0,99,126,"$5,520.82",$501.89,$128.27,"$4,383.50",$398.50,$102.20,"$1,137.32",$103.39,$26.07
6389736,2019,015,Brown,MEDICARE,5,75 years and older,M,64,I13,Hypertensive heart and chronic kidney disease,0,"1,621",659,"$540,738.07","$8,449.03","$2,772.54","$481,770.29","$7,527.66","$2,319.22","$58,967.78",$921.37,$26.74
6392424,2019,017,Carlton,COMMERCIAL,3,45 - 64 years,F,25,M16,Osteoarthritis of hip,0,170,295,"$177,649.83","$7,105.99",$483.72,"$171,825.43","$6,873.01",$386.98,"$5,824.40",$232.97,$19.81
6285762,2019,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,14,F39,Unspecified mood [affective] disorder,0,24,162,"$3,982.78",$284.48,$207.20,"$3,982.78",$284.48,$207.20,$0.00,$0.00,$0.00
6290370,2019,001,Aitkin,MEDICARE,4,65 - 74 years,F,16,N17,Acute kidney failure,0,142,169,"$49,638.24","$3,102.39",$368.21,"$47,639.23","$2,977.45",$339.32,"$1,999.01",$124.93,$0.00
6291642,2019,001,Aitkin,MEDICARE,5,75 years and older,F,17,L81,Other disorders of pigmentation,0,36,204,"$2,574.39",$151.43,$128.27,"$2,086.47",$122.73,$103.57,$487.92,$28.70,$15.22
6293466,2019,003,Anoka,COMMERCIAL,1,18 years and under,F,22,Z82,Fam hx of certain disabil & chr dis (leading to disablement),0,51,239,"$8,664.66",$393.84,$301.93,"$6,882.57",$312.84,$250.12,"$1,782.09",$81.00,$0.00
6294642,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,F,28,H91,Other and unspecified hearing loss,0,59,325,"$11,520.11",$411.43,$188.23,"$8,839.83",$315.70,$152.68,"$2,680.28",$95.72,$3.79
6295674,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,15,H33,Retinal detachments and breaks,0,100,171,"$62,838.61","$4,189.24","$1,285.24","$53,762.99","$3,584.19","$1,070.19","$9,075.62",$605.04,$175.00
6296778,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,41,J31,"Chronic rhinitis, nasopharyngitis and pharyngitis",0,81,484,"$17,717.65",$432.13,$295.00,"$12,209.58",$297.79,$175.82,"$5,508.07",$134.34,$40.00
6297930,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,32,L21,Seborrheic dermatitis,0,55,383,"$9,030.39",$282.19,$240.69,"$5,649.85",$176.55,$175.58,"$3,380.54",$105.64,$30.23
6300546,2019,003,Anoka,COMMERCIAL,5,75 years and older,M,12,M48,Other spondylopathies,0,41,144,"$1,364.95",$113.74,$66.66,"$1,264.95",$105.41,$47.24,$100.00,$8.33,$0.00
6302154,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,47,K12,Stomatitis and related lesions,0,99,539,"$6,234.08",$132.64,$84.77,"$6,234.08",$132.64,$84.77,$0.00,$0.00,$0.00
6303378,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,82,M70,"Soft tissue disorders related to use, overuse and pressure",0,380,949,"$15,786.14",$192.51,$124.19,"$15,453.94",$188.46,$119.93,$332.20,$4.05,$0.00
6304506,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,12,M71,Other bursopathies,0,49,139,"$15,263.98","$1,271.99",$116.43,"$15,263.98","$1,271.99",$116.43,$0.00,$0.00,$0.00
6305586,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,38,M89,Other disorders of bone,0,132,448,"$17,801.52",$468.46,$57.41,"$17,649.37",$464.45,$55.91,$152.15,$4.00,$0.00
6306810,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,59,S61,"Open wound of wrist, hand and fingers",0,260,659,"$18,170.21",$307.96,$205.53,"$17,482.01",$296.30,$160.61,$688.20,$11.66,$0.00
6310170,2019,003,Anoka,MEDICARE,2,19 - 44 years,M,11,L60,Nail disorders,0,21,132,"$1,127.51",$102.50,$92.06,$897.93,$81.63,$73.51,$229.58,$20.87,$18.46
6311514,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,21,B02,Zoster [herpes zoster],0,109,242,"$27,137.60","$1,292.26",$121.60,"$24,633.42","$1,173.02",$106.07,"$2,504.18",$119.24,$27.19
6516158,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,201,D49,Neoplasms of unspecified behavior,0,645,"2,388","$410,591.70","$2,042.74",$365.59,"$375,241.78","$1,866.87",$159.84,"$35,349.92",$175.87,$31.36
6517694,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,F,12,S82,"Fracture of lower leg, including ankle",0,107,139,"$16,523.12","$1,376.92",$98.31,"$14,748.04","$1,229.00",$91.45,"$1,775.08",$147.92,$14.80
6519974,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,25,F99,"Mental disorder, not otherwise specified",0,331,292,"$13,290.85",$531.63,$245.22,"$13,290.85",$531.63,$245.22,$0.00,$0.00,$0.00
6521270,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,11,L71,Rosacea,0,26,132,"$1,444.99",$131.36,$63.03,"$1,444.99",$131.36,$63.03,$0.00,$0.00,$0.00
6522278,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,106,K62,Other diseases of anus and rectum,0,529,"1,216","$56,137.28",$529.59,$196.64,"$55,620.58",$524.72,$172.76,$516.70,$4.87,$0.00
6523142,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,48,F51,Sleep disorders not due to a substance or known physiol cond,0,92,535,"$5,538.85",$115.39,$87.45,"$5,498.65",$114.55,$86.88,$40.20,$0.83,$0.00
6524246,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,214,G43,Migraine,0,"1,316","2,446","$135,263.26",$632.07,$139.03,"$133,711.96",$624.82,$133.71,"$1,551.30",$7.24,$0.00
6525830,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,54,R93,Abnormal findings on diagnostic imaging of body structures,0,156,554,"$11,579.21",$214.42,$118.76,"$11,396.35",$211.04,$117.34,$182.86,$3.38,$0.00
6528662,2019,037,Dakota,MEDICARE,2,19 - 44 years,F,21,M77,Other enthesopathies,0,78,252,"$4,027.90",$191.80,$107.15,"$3,157.66",$150.36,$85.69,$870.24,$41.44,$23.23
6530606,2019,037,Dakota,MEDICARE,3,45 - 64 years,F,12,S50,Superficial injury of elbow and forearm,0,27,137,"$1,589.01",$132.41,$103.94,"$1,043.01",$86.91,$69.82,$546.00,$45.50,$25.00
6531854,2019,037,Dakota,MEDICARE,4,65 - 74 years,F,43,D35,Benign neoplasm of other and unspecified endocrine glands,0,262,515,"$62,484.24","$1,453.12",$230.99,"$57,760.75","$1,343.27",$198.64,"$4,723.49",$109.84,$21.71
6532694,2019,037,Dakota,MEDICARE,4,65 - 74 years,F,15,T18,Foreign body in alimentary tract,0,100,180,"$11,543.03",$769.53,$292.77,"$10,076.16",$671.74,$214.77,"$1,466.87",$97.79,$50.00
6533798,2019,037,Dakota,MEDICARE,4,65 - 74 years,M,"5,447",Z00,"Encntr for general exam w/o complaint, susp or reprtd dx",0,"23,669","65,215","$1,190,394.03",$218.54,$201.74,"$1,124,341.05",$206.41,$182.99,"$66,052.98",$12.12,$0.00
6534782,2019,037,Dakota,MEDICARE,5,75 years and older,F,39,S50,Superficial injury of elbow and forearm,0,137,451,"$8,211.56",$210.55,$106.83,"$6,371.54",$163.37,$76.70,"$1,840.02",$47.18,$21.71
6535646,2019,037,Dakota,MEDICARE,5,75 years and older,M,42,N21,Calculus of lower urinary tract,0,544,490,"$78,704.77","$1,873.92",$501.20,"$71,151.15","$1,694.07",$453.77,"$7,553.62",$179.84,$62.98
6539726,2019,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,50,E11,Type 2 diabetes mellitus,0,640,583,"$17,500.09",$350.00,$159.11,"$17,343.69",$346.87,$155.28,$156.40,$3.12,$0.00
6544286,2019,039,Dodge,MEDICARE,5,75 years and older,M,24,R55,Syncope and collapse,0,291,281,"$72,006.69","$3,000.27",$692.94,"$61,451.56","$2,560.48",$580.45,"$10,555.13",$439.79,$106.46
6546830,2019,041,Douglas,COMMERCIAL,3,45 - 64 years,F,13,H65,Nonsuppurative otitis media,0,17,156,"$2,315.91",$178.14,$128.97,$368.60,$28.35,$0.00,"$1,947.31",$149.79,$127.00
6549278,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,23,H50,Other strabismus,0,63,274,"$2,879.92",$125.21,$105.58,"$2,879.92",$125.21,$105.58,$0.00,$0.00,$0.00
6552158,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,17,R11,Nausea and vomiting,0,248,197,"$16,273.31",$957.25,$830.47,"$16,130.31",$948.84,$830.47,$143.00,$8.41,$0.00
6555446,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,13,I67,Other cerebrovascular diseases,0,232,126,"$28,948.85","$2,226.83",$279.68,"$27,885.23","$2,145.01",$214.35,"$1,063.62",$81.81,$8.52
6557030,2019,041,Douglas,MEDICARE,5,75 years and older,F,120,J06,Acute upper resp infections of multiple and unsp sites,0,475,"1,409","$25,119.66",$209.33,$134.27,"$20,931.85",$174.43,$120.76,"$4,187.81",$34.89,$16.05
6559430,2019,043,Faribault,COMMERCIAL,3,45 - 64 years,F,19,M17,Osteoarthritis of knee,0,228,228,"$319,850.99","$16,834.26",$928.24,"$298,005.02","$15,684.47",$449.70,"$21,845.97","$1,149.78",$456.84
6564710,2019,043,Faribault,MEDICARE,3,45 - 64 years,M,59,M25,"Other joint disorder, not elsewhere classified",0,376,696,"$29,484.27",$499.73,$402.86,"$20,735.45",$351.44,$247.67,"$8,748.82",$148.28,$94.31
6295770,2019,003,Anoka,COMMERCIAL,2,19 - 44 years,M,594,J01,Acute sinusitis,0,799,"6,875","$105,404.55",$177.44,$153.70,"$60,676.51",$102.14,$49.00,"$44,728.04",$75.29,$30.90
6296802,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,32,J84,Other interstitial pulmonary diseases,0,379,370,"$74,232.83","$2,319.77",$545.56,"$63,062.12","$1,970.69",$216.03,"$11,170.71",$349.08,$47.50
6297954,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,M,51,L71,Rosacea,0,76,605,"$10,828.91",$212.33,$168.30,"$6,833.77",$133.99,$111.11,"$3,995.14",$78.33,$40.00
6300714,2019,003,Anoka,COMMERCIAL,5,75 years and older,M,147,Z00,"Encntr for general exam w/o complaint, susp or reprtd dx",0,716,"1,760","$18,537.88",$126.10,$24.22,"$16,949.61",$115.30,$18.46,"$1,588.27",$10.80,$0.00
6302202,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,59,L02,"Cutaneous abscess, furuncle and carbuncle",0,232,661,"$20,393.31",$345.64,$85.53,"$20,393.31",$345.64,$85.53,$0.00,$0.00,$0.00
6303402,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,59,N10,Acute pyelonephritis,0,506,618,"$40,915.26",$693.47,$163.79,"$40,707.16",$689.95,$163.79,$208.10,$3.52,$0.00
6304530,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,44,N17,Acute kidney failure,0,475,469,"$195,274.74","$4,438.06",$293.78,"$195,256.14","$4,437.63",$293.78,$18.60,$0.42,$0.00
6305610,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,12,N23,Unspecified renal colic,0,111,144,"$8,361.88",$696.82,$333.77,"$8,177.88",$681.49,$332.27,$184.00,$15.33,$1.50
6306834,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,28,S92,"Fracture of foot and toe, except ankle",0,137,321,"$9,330.02",$333.21,$281.70,"$9,159.82",$327.13,$264.71,$170.20,$6.07,$0.00
6310218,2019,003,Anoka,MEDICARE,2,19 - 44 years,M,93,M54,Dorsalgia,0,"1,072","1,113","$98,199.53","$1,055.90",$287.59,"$80,546.60",$866.09,$202.45,"$17,652.93",$189.81,$74.13
6311634,2019,003,Anoka,MEDICARE,3,45 - 64 years,M,32,D69,Purpura and other hemorrhagic conditions,0,245,369,"$6,024.53",$188.26,$109.84,"$5,017.36",$156.79,$87.78,"$1,007.17",$31.47,$15.40
6312858,2019,003,Anoka,MEDICARE,4,65 - 74 years,F,15,I15,Secondary hypertension,0,210,180,"$8,114.07",$540.93,$90.99,"$7,748.23",$516.54,$63.02,$365.84,$24.38,$12.60
6313818,2019,003,Anoka,MEDICARE,4,65 - 74 years,M,49,G43,Migraine,0,303,587,"$57,319.11","$1,169.77",$136.30,"$48,266.75",$985.03,$108.56,"$9,052.36",$184.74,$27.68
6314874,2019,003,Anoka,MEDICARE,5,75 years and older,F,14,G90,Disorders of autonomic nervous system,0,112,168,"$44,544.27","$3,181.73",$143.26,"$42,428.65","$3,030.61",$103.21,"$2,115.62",$151.11,$10.85
6315834,2019,003,Anoka,MEDICARE,5,75 years and older,M,12,F05,Delirium due to known physiological condition,0,72,135,"$12,343.83","$1,028.65",$633.32,"$10,107.32",$842.27,$534.17,"$2,236.51",$186.37,$56.20
6317634,2019,005,Becker,COMMERCIAL,2,19 - 44 years,F,12,O80,Encounter for full-term uncomplicated delivery,0,30,139,"$36,017.97","$3,001.49","$2,151.19","$20,348.45","$1,695.70",$330.40,"$15,669.52","$1,305.79",$702.39
6321018,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,15,Z03,Encntr for medical obs for susp diseases and cond ruled out,0,28,178,"$2,957.94",$197.19,$64.60,"$2,957.94",$197.19,$64.60,$0.00,$0.00,$0.00
6322818,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,M19,Other and unspecified osteoarthritis,0,46,147,"$1,344.59",$89.63,$6.45,"$1,332.41",$88.82,$6.45,$12.18,$0.81,$0.00
6326658,2019,005,Becker,MEDICARE,3,45 - 64 years,F,39,M51,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders",0,203,459,"$55,653.69","$1,427.01",$221.95,"$47,678.25","$1,222.51",$177.07,"$7,975.44",$204.49,$44.88
6328578,2019,005,Becker,MEDICARE,4,65 - 74 years,M,38,H26,Other cataract,0,198,456,"$36,889.14",$970.76,$463.79,"$31,831.07",$837.65,$336.27,"$5,058.07",$133.10,$63.60
6330210,2019,005,Becker,MEDICARE,5,75 years and older,M,92,J18,"Pneumonia, unspecified organism",0,922,"1,006","$287,415.37","$3,124.08",$337.87,"$261,176.70","$2,838.87",$236.49,"$26,238.67",$285.20,$38.52
6334410,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,15,O36,Maternal care for other fetal problems,0,78,159,"$3,958.85",$263.92,$70.27,"$3,958.85",$263.92,$70.27,$0.00,$0.00,$0.00
6336282,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,210,Z39,Encounter for maternal postpartum care and examination,0,447,"2,383","$58,699.40",$279.52,$299.00,"$58,699.40",$279.52,$299.00,$0.00,$0.00,$0.00
6337818,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,46,Z09,Encntr for f/u exam aft trtmt for cond oth than malig neoplm,0,97,543,"$6,943.53",$150.94,$119.07,"$6,924.07",$150.52,$119.07,$19.46,$0.42,$0.00
6817882,2019,093,Meeker,COMMERCIAL,3,45 - 64 years,F,18,R20,Disturbances of skin sensation,0,85,209,"$24,691.43","$1,371.74",$653.38,"$14,333.36",$796.29,$249.25,"$10,358.07",$575.44,$108.50
6821770,2019,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,K59,Other functional intestinal disorders,0,80,140,"$6,637.77",$553.14,$363.97,"$6,559.77",$546.64,$363.62,$78.00,$6.50,$0.00
6825586,2019,093,Meeker,MEDICARE,5,75 years and older,F,13,I47,Paroxysmal tachycardia,0,134,150,"$42,084.94","$3,237.30",$167.85,"$39,516.70","$3,039.74",$111.72,"$2,568.24",$197.55,$0.00
6827962,2019,095,Mille Lacs,COMMERCIAL,2,19 - 44 years,F,20,N20,Calculus of kidney and ureter,0,363,233,"$106,348.84","$5,317.44","$1,817.51","$89,960.24","$4,498.01","$1,817.51","$16,388.60",$819.43,$25.00
6830122,2019,095,Mille Lacs,COMMERCIAL,3,45 - 64 years,M,13,Z71,"Persons encntr health serv for oth cnsl and med advice, NEC",0,28,151,"$2,956.47",$227.42,$140.21,"$2,224.88",$171.14,$109.00,$731.59,$56.27,$0.00
6832978,2019,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,11,H92,Otalgia and effusion of ear,0,21,123,"$1,704.09",$154.91,$90.79,"$1,663.89",$151.26,$87.79,$40.20,$3.65,$3.00
6837658,2019,095,Mille Lacs,MEDICARE,4,65 - 74 years,F,27,J32,Chronic sinusitis,0,119,324,"$19,522.58",$723.05,$155.72,"$17,497.75",$648.06,$134.43,"$2,024.83",$74.99,$25.00
6839530,2019,095,Mille Lacs,MEDICARE,5,75 years and older,F,137,Z96,Presence of other functional implants,0,456,"1,633","$23,428.09",$171.00,$150.21,"$19,109.66",$139.48,$121.84,"$4,318.43",$31.52,$23.54
